503 8
1.0275	12.94	9.96	10.18	11820	12.94	9.96	10.18
1.0236	12.92	9.94	10.15	11760	12.92	9.94	10.15
1.0179	12.89	9.92	10.13	11670	12.89	9.92	10.13
1.0120	12.86	9.89	10.1	11580	12.86	9.89	10.1
1.0082	12.84	9.87	10.08	11520	12.84	9.87	10.08
1.0043	12.82	9.86	10.05	11460	12.82	9.86	10.05
1.0004	12.8	9.84	10.02	11400	12.8	9.84	10.02
0.9956	12.78	9.82	9.99	11330	12.78	9.82	9.99
0.9883	12.75	9.8	9.97	11225	12.75	9.8	9.97
0.9833	12.73	9.77	9.94	11153	12.73	9.77	9.94
0.9787	12.71	9.75	9.92	11085	12.71	9.75	9.92
0.9738	12.69	9.73	9.9	11015	12.69	9.73	9.9
0.9689	12.67	9.71	9.88	10945	12.67	9.71	9.88
0.9641	12.65	9.69	9.85	10875	12.65	9.69	9.85
0.9616	12.64	9.67	9.83	10840	12.64	9.67	9.83
0.9567	12.62	9.64	9.81	10770	12.62	9.64	9.81
0.9518	12.6	9.62	9.79	10700	12.6	9.62	9.79
0.9457	12.57	9.6	9.78	10610	12.57	9.6	9.78
0.9417	12.55	9.58	9.76	10550	12.55	9.58	9.76
0.9356	12.52	9.56	9.73	10460	12.52	9.56	9.73
0.9294	12.49	9.55	9.7	10370	12.49	9.55	9.7
0.9212	12.45	9.53	9.68	10250	12.45	9.53	9.68
0.9150	12.42	9.51	9.66	10160	12.42	9.51	9.66
0.9073	12.38	9.49	9.64	10046	12.38	9.49	9.64
0.9019	12.35	9.47	9.6	9965	12.35	9.47	9.6
0.9019	12.35	9.45	9.57	9965	12.35	9.45	9.57
0.9000	12.34	9.43	9.54	9938	12.34	9.43	9.54
0.8854	12.26	9.41	9.51	9722	12.26	9.41	9.51
0.8706	12.18	9.37	9.48	9506	12.18	9.37	9.48
0.8650	12.15	9.32	9.45	9425	12.15	9.32	9.45
0.8594	12.12	9.27	9.41	9344	12.12	9.27	9.41
0.8538	12.09	9.24	9.38	9263	12.09	9.24	9.38
0.8481	12.06	9.21	9.35	9182	12.06	9.21	9.35
0.8443	12.04	9.18	9.32	9128	12.04	9.18	9.32
0.8386	12.01	9.15	9.29	9047	12.01	9.15	9.29
0.8351	11.99	9.13	9.26	8996	11.99	9.13	9.26
0.8302	11.96	9.11	9.22	8924	11.96	9.11	9.22
0.8286	11.95	9.09	9.19	8900	11.95	9.09	9.19
0.8253	11.93	9.07	9.17	8852	11.93	9.07	9.17
0.8236	11.92	9.04	9.15	8828	11.92	9.04	9.15
0.8203	11.9	9.02	9.13	8780	11.9	9.02	9.13
0.8187	11.89	9	9.11	8756	11.89	9	9.11
0.8170	11.88	8.99	9.08	8732	11.88	8.99	9.08
0.8154	11.87	8.98	9.06	8708	11.87	8.98	9.06
0.8137	11.86	8.97	9.04	8684	11.86	8.97	9.04
0.8104	11.84	8.96	9.03	8636	11.84	8.96	9.03
0.8087	11.83	8.95	9.02	8612	11.83	8.95	9.02
0.8070	11.82	8.945	9.01	8588	11.82	8.945	9.01
0.8037	11.8	8.94	9	8540	11.8	8.94	9
0.8006	11.78	4.915	8.98	8495	11.78	4.915	8.98
0.7960	11.75	0.89	8.94	8428	11.75	0.89	8.94
0.7929	11.73	4.875	8.96	8383	11.73	4.875	8.96
0.7913	11.72	8.86	8.95	8360	11.72	8.86	8.95
0.7882	11.7	8.855	8.93	8315	11.7	8.855	8.93
0.7867	11.69	8.85	8.92	8293	11.69	8.85	8.92
0.7835	11.67	8.825	8.9	8247	11.67	8.825	8.9
0.7805	11.65	8.8	8.88	8203	11.65	8.8	8.88
0.7757	11.62	8.78	8.84	8135	11.62	8.78	8.84
0.7710	11.59	8.76	8.82	8068	11.59	8.76	8.82
0.7679	11.57	8.745	8.8	8024	11.57	8.745	8.8
0.7618	11.53	8.73	8.78	7936	11.53	8.73	8.78
0.7602	11.52	8.705	8.77	7914	11.52	8.705	8.77
0.7571	11.5	8.68	8.75	7870	11.5	8.68	8.75
0.7493	11.45	8.65	8.72	7760	11.45	8.65	8.72
0.7430	11.41	8.62	8.7	7672	11.41	8.62	8.7
